survey,Q21,binary
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,0
Ocean,penalties,1
Ocean,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,1
Terrestrial,penalties,0
Terrestrial,penalties,1
Terrestrial,penalties,1
