Survey,activity,binary
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,1
Terrestrial,snorkeling/diving,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,1
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
Ocean,sailing,0
